marker_ID,Basal,EC,Fat,Fib,Luminal,Lym,MP,weight
133418,0.0,0.026111111111111113,0.026111111111111113,0.026111111111111113,0.026111111111111113,0.0,0.026111111111111113,0.026111111111111113
10870,0.745,0.745,0.745,0.745,0.745,0.0,0.745,0.745
50615,0.381,0.381,0.381,0.381,0.381,0.0,0.381,0.381
1731,0.88,0.88,0.88,0.88,0.88,0.0,0.88,0.88
917,0.65,0.65,0.65,0.65,0.65,0.0,0.65,0.65
170575,0.78,0.78,0.78,0.78,0.78,0.0,0.78,0.78
3875,0.0,0.31625,0.31625,0.31625,0.0,0.31625,0.0,0.31625
3880,0.20214285714285715,0.20214285714285715,0.20214285714285715,0.20214285714285715,0.0,0.20214285714285715,0.20214285714285715,0.20214285714285715
4072,0.0,0.06428571428571428,0.06428571428571428,0.06428571428571428,0.0,0.06428571428571428,0.06428571428571428,0.06428571428571428
1397,0.0,0.0,0.8858333333333334,0.8858333333333334,0.0,0.8858333333333334,0.8858333333333334,0.8858333333333334
6271,0.0,0.7683333333333333,0.7683333333333333,0.7683333333333333,0.0,0.7683333333333333,0.7683333333333333,0.7683333333333333
92359,0.90125,0.90125,0.90125,0.90125,0.0,0.90125,0.90125,0.90125
347735,0.0,0.81,0.81,0.81,0.0,0.81,0.81,0.81
64787,0.06380952380952382,0.06380952380952382,0.06380952380952382,0.06380952380952382,0.0,0.06380952380952382,0.06380952380952382,0.06380952380952382
30851,,,,,0.0,,,0.0
1891,0.0,,,,0.0,,,0.0
4709,0.0,,,,0.0,,0.0,0.0
79192,0.024854166666666667,0.024854166666666667,0.024854166666666667,0.024854166666666667,0.0,0.024854166666666667,0.024854166666666667,0.024854166666666667
164668,0.41,0.41,0.41,0.41,0.0,0.41,0.41,0.41
33,0.0,0.06785714285714287,0.06785714285714287,0.06785714285714287,0.0,0.06785714285714287,0.06785714285714287,0.06785714285714287
53826,0.77,0.77,0.77,0.77,0.0,0.77,0.77,0.77
3029,,,,,0.0,,,0.0
1999,0.8700000000000001,0.8700000000000001,0.8700000000000001,0.8700000000000001,0.0,0.8700000000000001,0.8700000000000001,0.8700000000000001
8099,0.0,,,,0.0,,,0.0
9324,,,,,0.0,,,0.0
10205,0.4,0.4,0.4,0.4,0.0,0.4,0.4,0.4
11142,,0.0,,,0.0,,,0.0
54502,0.684375,0.684375,0.684375,0.684375,0.0,0.684375,0.684375,0.684375
