marker_ID,neuron,Oligo,Astro,OPC,Endo,Microglia
RNF219-AS1,0.0,0.0,2.5862579111174444,0.0,0.0,0.0
COL5A3,0.0,0.0,2.571621725732759,0.0,0.0,0.0
NKAIN3,0.0,0.0,2.560897492261093,1.64055004636933,0.0,0.0
PITPNC1,0.0,0.0,2.794058539695137,0.0,0.0,0.0
FBXL7,0.0,1.6030684641486206,2.358611034543861,0.0,0.0,0.0
HPSE2,0.0,0.0,2.2375079815704657,0.0,0.0,0.0
APOE,0.0,0.0,2.0242349005770355,0.0,0.0,0.0
AC002429,0.0,0.0,2.307468637699606,0.0,0.0,0.0
PREX2,0.0,0.0,2.0078723332130455,0.0,1.188355210987972,0.0
GLUL,0.0,0.0,2.0503320291492884,0.0,1.2051340365622163,0.0
RYR3,0.0,0.0,2.3178005562833195,0.0,0.0,0.0
MSI2,0.0,0.0,2.146433830376587,0.0,0.0,0.0
ZNF98,0.0,0.0,1.874451222227279,0.0,0.0,0.0
AQP4,0.0,0.0,1.8474003560745345,0.0,0.0,0.0
AL589740,0.0,0.0,2.339966743239011,1.749500716216704,0.0,0.0
PON2,0.0,0.0,1.8476254037794444,0.0,0.0,0.0
AC008957,0.0,0.0,1.7575932513355088,0.0,0.0,0.0
TPD52L1,0.0,0.0,1.8525949058444695,0.0,0.0,0.0
NHSL1,0.0,0.0,1.7587854231259294,0.0,0.0,0.0
SLC4A4,0.0,0.0,1.845826690498331,0.0,0.0,0.0
PAMR1,0.0,0.0,1.7359887637128952,0.0,0.0,0.0
BMPR1B,0.0,0.0,1.7146572453097364,0.0,0.0,0.0
HEPN1,0.0,0.0,1.7472457843704268,0.0,0.0,0.0
TRPM3,0.0,0.0,2.1990043330896536,0.0,0.0,0.0
AHCYL2,0.0,0.0,1.9534911639984018,0.0,0.0,0.0
CARMIL1,0.5140598493215216,0.0,1.9884919193158563,0.0,0.0,0.0
SFXN5,0.0,0.0,1.8626368167730416,0.0,0.0,0.0
GLIS3,0.0,0.0,1.785540982373191,0.0,0.0,0.0
RANBP3L,0.0,0.0,1.6493212572288525,0.0,0.0,0.0
GLUD1,0.0,0.0,1.8020416456343802,0.0,0.0,0.0
NDRG2,0.0,0.0,1.7246255025099255,0.0,1.0379484179567982,0.0
TRPS1,0.0,0.0,1.871654151831157,0.0,0.0,0.0
PARD3B,0.0,0.0,1.7127925520115743,0.0,0.0,0.0
HIF3A,0.0,0.0,1.627438336199968,0.0,0.0,0.0
ZNRF3,0.0,0.0,1.6735165336859086,0.0,0.0,0.0
PARD3,0.0,0.0,1.732244349091935,0.0,1.2408470938388383,0.0
ACSS1,0.0,0.0,1.5940976803534506,0.0,0.0,0.0
FGFR3,0.0,0.0,1.5531804380547998,0.0,0.0,0.0
SLC25A18,0.0,0.0,1.5584914662317269,0.0,0.0,0.0
SLCO1C1,0.0,0.0,1.5015353911032054,0.0,0.0,0.0
GJA1,0.0,0.0,1.4616171284467778,0.0,0.0,0.0
GRAMD2B,0.0,0.0,1.5765847936197006,0.0,0.0,0.0
ACSBG1,0.0,0.0,1.4135268287464522,0.0,0.0,0.0
MGST1,0.5213380874006746,0.0,1.8826706909193962,0.0,0.0,0.0
APC,0.0,0.0,1.8224053812740835,0.0,0.0,0.0
SASH1,0.0,0.0,1.7200955014010382,0.0,0.9532725868945272,0.0
PRODH,0.0,0.0,1.2549164658145262,0.0,0.0,0.0
TTYH1,0.0,0.0,1.6886352015616002,0.0,0.0,0.0
ATP1B2,0.0,0.0,1.5001817294699462,0.0,0.0,0.0
CLYBL,0.0,0.0,1.4042985631956477,0.0,0.0,0.0
CRB1,0.0,0.0,1.5258554644443907,0.0,0.0,0.0
SOX5,0.0,0.0,1.837565098019219,1.5835236564292057,0.0,0.0
CABLES1,0.0,0.0,1.34550203748506,0.0,0.0,0.0
MEIS2,0.0,0.0,1.6805895123320305,0.0,0.0,0.0
ADD3,0.0,0.0,1.7135383092637984,0.0,0.0,0.0
HEPACAM,0.0,0.0,0.7483321042545368,0.0,0.0,0.0
KANK1,0.0,0.0,1.449015924105557,0.0,0.0,0.0
GABRB1,1.426309413706412,0.0,2.2043674648485996,0.0,0.0,0.0
MT3,0.0,0.0,1.7673895247866764,0.0,0.6071894278169924,0.0
AC012404,0.0,0.0,1.7347396165411375,0.0,0.0,0.0
RFX4,0.0,0.0,1.5920668423747055,0.0,0.0,0.0
GRAMD1C,0.0,0.0,0.7096331449054702,0.0,0.0,0.0
TMEM241,0.0,0.0,1.628095946961103,0.0,0.0,0.0
CAMK2G,0.6430118584978226,0.0,1.7471479858748777,0.0,0.0,0.0
LIFR,0.0,0.0,1.1899023876725063,0.0,0.0,0.0
TCF7L2,0.0,0.0,1.148033897160714,0.0,0.0,0.0
ENTPD1-AS1,0.0,0.0,1.5814755568598415,0.0,0.0,1.0718378948696317
ZHX3,0.0,0.0,1.6400473060068514,0.0,0.0,0.0
AC069208,0.0,0.0,1.6647762312025087,0.0,0.0,0.0
FMN2,1.6070820918984086,0.0,2.229695935765056,0.0,0.0,0.0
SHROOM3,0.0,0.0,1.3021030475538922,0.0,0.0,0.0
ECHDC2,0.0,0.0,1.04102439625455,0.0,0.0,0.0
FYN,0.0,0.0,1.644583988156501,1.0990759294843535,0.0,0.0
DOCK7,0.0,0.0,1.382668111001261,0.0,0.0,0.0
CHPT1,0.6795550550384659,0.0,1.639712782649996,0.0,0.0,0.0
ASPH,0.0,0.0,1.542977384967639,0.0,0.0,0.0
GABRA2,0.0,0.0,1.5437008333521065,0.0,0.0,0.0
AC073050,0.7979245352058335,0.0,1.6698322879128935,0.0,0.0,0.0
ARHGAP5,0.0,0.0,1.2974972219159568,0.0,0.0,0.0
RORB,0.0,0.0,1.386144759395509,0.0,0.0,0.0
MYO6,0.0,0.0,1.5547985600641088,0.0,0.0,0.0
SLC39A11,0.0,0.0,1.3862573790346426,0.0,0.0,0.0
MAP3K5,0.0,0.0,1.5925345624308584,0.0,0.0,0.9806339561339203
LINC00461,1.0073093654426755,0.0,1.7180267151093451,0.0,0.0,0.0
CEP85L,0.0,0.0,1.3085792358418846,0.0,0.0,0.0
GPR75-ASB3,0.0,0.0,1.529101011846279,0.0,0.0,0.0
ARHGEF4,0.0,0.0,1.333956788770001,0.0,0.0,0.0
PDE7B,0.0,0.0,1.4462789849069777,0.0,1.4423609941290434,0.0
PRKD1,0.0,0.0,1.2281410747622092,0.0,0.0,0.0
MGAT4C,1.287004190497064,0.0,1.8172066522667756,0.0,0.0,0.0
ACADVL,0.6434400377279121,0.0,1.4438038989986484,0.0,0.0,0.0
P2RY14,0.0,0.0,1.2134313731743442,0.0,0.0,0.0
TOM1L2,0.535801723246992,0.0,1.4002663635505141,0.0,0.0,0.0
ADCY2,1.3752223959123913,0.0,1.8137608233936087,0.0,0.0,0.0
DCLK2,0.8511256162569679,0.0,1.4464656315562072,0.0,0.0,0.0
NUMB,0.6245957836743392,0.0,1.2246315753818662,0.0,0.0,0.0
FAM171B,0.7889540616750762,0.0,1.3007495393567465,0.0,0.0,0.0
RPS6KA2,0.7569356468234374,0.0,1.405124785429921,0.0,0.0,0.0
POU2F1,0.8070780749134387,0.0,1.156633433863533,0.0,0.0,0.0
NFAT5,1.1928536947320427,0.0,1.5425437420959893,0.0,0.0,0.0
RFX3,1.0094106084458727,0.0,1.2205862620146575,0.0,0.0,0.0
STXBP5,1.2590031981602468,0.0,1.3100529987602803,0.0,0.0,0.0
PLP1,0.0,3.8877538213437064,0.0,0.0,0.0,0.6785328878950222
MBP,0.0,3.704141567035701,0.0,0.0,0.0,0.8786273183868444
ST18,0.0,3.024273588236162,0.0,0.0,0.0,0.0
RNF220,0.0,3.0075703524967476,0.0,0.0,0.0,0.0
MIR219A2,0.0,2.897737167601987,0.0,0.0,0.0,0.0
TMEM144,0.0,2.570877496348932,0.0,0.0,0.0,0.0
CLDN11,0.0,2.655792748913058,0.0,0.0,0.0,0.0
PIP4K2A,0.0,2.5168510863477893,0.0,0.0,0.0,0.9740900177853484
TF,0.0,2.3240128560758517,0.0,0.0,0.0,0.0
CRYAB,0.0,2.450420473716831,0.0,0.0,0.0,0.0
CNP,0.0,2.360129789797725,0.0,0.0,0.0,0.0
FRMD4B,0.0,2.3209698598200696,0.0,0.0,0.0,0.26522356893708277
TMEM165,0.0,2.4509045868755353,0.0,0.0,0.0,0.6199748352202206
MOBP,0.0,1.9973399218453685,0.0,0.0,0.0,0.0
TMTC2,0.0,2.628833967048645,1.6461032589565008,0.0,0.0,0.0
SLC5A11,0.0,1.9761677913456526,0.0,0.0,0.0,0.0
ENPP2,0.0,1.912059732145318,0.0,0.0,0.0,0.0
MAN2A1,0.0,2.404283321533691,0.0,0.0,0.0,0.8531269302816831
CDK18,0.0,1.8969783317940656,0.0,0.0,0.0,0.0
DOCK5,0.0,1.8960158101442326,0.0,0.0,0.0,0.0
MARCKSL1,0.0,1.9416366382779313,0.0,0.7677953628881471,0.0,0.0
S100B,0.0,1.8826706909193962,0.0,0.0,0.0,0.0
MOG,0.0,1.8185024356880426,0.0,0.0,0.0,0.0
LINC00609,0.0,1.829835677640628,0.0,0.0,0.0,0.0
SPP1,0.0,1.749303123255677,0.0,0.0,0.0,1.1121397321236404
CARNS1,0.0,1.7496956816105913,0.0,0.0,0.0,0.0
KCNH8,0.0,1.7692036636849364,0.0,0.0,0.0,0.0
ABCA8,0.0,1.7391728066723022,0.0,0.0,0.0,0.0
SCD,0.0,1.7720349638802764,0.0,0.0,0.0,0.0
SELENOP,0.0,1.7732518465720695,0.0,0.0,0.823498120601533,0.0
MAG,0.0,1.7163399139696798,0.0,0.0,0.0,0.0
DPYD,0.9705814408992826,2.2536812860038764,0.0,0.0,0.0,0.0
CLDND1,0.0,1.8426896087703617,0.0,0.0,0.0,0.0
CREB5,0.0,1.8245828412173524,0.0,0.0,0.0,0.0
PPP1R14A,0.0,1.754423530714535,0.0,0.0,0.0,0.0
ZNF536,0.0,1.877024564314881,0.0,0.0,0.0,0.0
CERCAM,0.0,1.7736579382780293,0.0,0.0,0.0,0.0
BCAS1,0.0,1.754423530714535,0.0,1.491144930329582,0.0,0.0
PDE8A,0.0,1.858969121774113,0.0,0.0,0.0,0.0
RNASE1,0.0,1.692422279362423,0.0,0.0,0.5105884517049096,0.0
C10ORF90,0.0,1.718965557710202,0.0,0.0,0.0,0.0
UGT8,0.0,1.7055667578592613,0.0,0.0,0.0,0.0
COL4A5,0.0,1.7018903642270535,0.0,0.0,0.0,0.0
SHTN1,0.0,1.8869339039614144,0.0,0.0,0.0,0.3983758847577533
PLLP,0.0,1.6898952321284888,0.0,1.0183210732083239,0.0,0.0
SLCO1A2,0.0,1.6503407117703666,0.0,0.0,1.4581292379158997,0.0
PXK,0.0,1.7810075667908853,0.0,0.0,0.0,0.0
ASPA,0.0,1.5690910901727264,0.0,0.0,0.0,0.0
PRUNE2,0.0,1.8803128665695001,0.0,0.0,0.0,0.0
ERBIN,0.0,1.8417957814461898,0.0,0.0,0.0,0.0
CNDP1,0.0,1.491715157427216,0.0,0.0,0.0,0.0
FA2H,0.0,1.5636944618324091,0.0,0.0,0.0,0.0
SLAIN1,0.0,1.7422742920433274,0.0,0.0,0.0,0.0
GSN,0.0,1.7126061130488726,0.0,0.0,0.0,0.0
GAB1,0.0,1.809476966350394,0.0,0.0,0.0,0.0
PLA2G16,0.0,1.637206131855594,0.0,0.0,0.0,0.0
SYNJ2,0.0,1.7863632500815836,0.0,0.0,0.0,0.0
TSC22D4,0.0,1.7607770465409502,1.6747487669329193,0.0,0.0,0.0
ABCA2,0.0,1.7284244847816108,0.0,0.0,0.0,0.0
SEPT4,0.0,1.7299498842123757,0.0,0.0,0.0,0.0
STMN4,0.0,1.8159121622909868,0.0,0.0,0.0,0.0
PCSK6,0.0,1.5362160425541738,0.0,0.0,0.0,0.0
CFTR,0.0,1.6802341060117953,0.0,0.0,0.0,0.0
LAMP2,0.0,1.6161919784726637,0.0,0.0,0.0,0.0
PLEKHH1,0.0,1.3883980433382315,0.0,0.0,0.0,0.0
QDPR,0.0,1.7274727990679946,0.0,0.0,0.0,0.0
HIP1,0.0,1.65855196324604,0.0,0.8673745778367137,0.0,0.0
POLR2F,0.0,1.4559118319795372,0.0,0.0,0.0,0.0
ATP10B,0.0,1.4559118319795372,0.0,1.3243578237287978,0.0,0.0
CNTNAP4,0.0,1.7863632500815836,0.0,0.0,0.0,0.0
ZFYVE16,0.0,1.7720349638802764,0.0,0.0,0.0,0.0
FGFR2,0.0,1.5690910901727264,0.0,0.0,0.0,0.0
CNTN2,0.0,1.4275725253431826,0.0,0.0,0.0,0.0
SH3GL3,1.0762558901344563,1.8969783317940656,0.0,0.0,0.0,0.0
USP54,0.0,1.6184585921600312,0.0,0.0,0.0,0.0
FEZ1,0.0,1.787190785781838,0.0,0.0,0.0,0.0
NENF,0.0,1.6609657208989002,0.0,0.0,0.0,0.0
LANCL1,0.0,1.77895836945314,0.0,0.0,0.0,0.0
LIPA,0.0,1.6845111779803141,0.0,0.0,0.0,0.0
SLCO3A1,0.0,1.6220359955518118,0.0,0.0,0.0,0.0
DIP2B,0.0,1.7074123012126048,0.0,0.0,0.0,0.6199748352202206
SEMA4D,0.0,1.367105580469022,0.0,0.0,0.0,0.0
PSEN1,0.0,1.3881722959440908,0.0,0.0,0.0,0.0
SGK1,0.0,1.750088459035904,0.0,1.566691492058192,0.0,0.0
AP003086,0.0,1.6194323536514068,0.0,0.0,0.0,0.7333429714984048
MYO1D,0.0,1.746561330851078,0.0,0.0,0.0,0.0
AP002370,1.2252456459161762,1.900840998680644,0.0,0.0,0.0,0.0
MOB3B,0.0,1.2843530484686703,0.0,0.0,0.0,0.0
CDK19,0.0,1.4559118319795372,0.0,0.0,0.0,0.0
AL139294,0.0,1.576356412388265,0.0,0.0,0.0,0.0
DNAJB2,0.0,1.4385073546017648,0.0,0.0,0.0,0.0
LPGAT1,0.0,0.8616461433822976,0.0,0.0,0.0,0.0
ARAP2,0.0,1.6756305142394838,0.0,0.0,0.0,0.5690129332136609
PDE1C,0.0,1.4877232375096872,0.0,0.0,0.0,0.0
GAB2,0.0,1.491715157427216,0.0,0.0,0.0,1.0662431141570325
SLC12A2,0.0,1.639544898427663,0.0,0.0,1.6166314958260637,0.0
FAM13C,0.0,1.2843530484686703,0.0,0.0,0.0,0.0
P2RX7,0.0,1.310247898921823,0.0,0.0,0.0,0.0
TMEFF2,1.2313095014940258,1.8718867971681956,0.0,0.0,0.0,0.0
ANO4,0.0,1.5818586025635062,0.0,0.0,0.0,0.0
BIN1,0.0,0.8377372342557148,0.0,0.0,0.0,0.0
RNF13,0.0,1.5468937044736826,0.0,0.0,0.0,0.0
PTBP2,0.6229680932673917,1.6830825244673235,0.0,0.0,0.0,0.0
KLHL32,0.6768789784080762,1.6845111779803141,0.0,0.0,0.0,0.0
MAP4K5,0.0,1.631890657475592,0.0,0.9015351438309478,0.0,0.0
UBB,0.0,1.5327905475866168,0.0,0.0,1.137399300353571,0.0
SECISBP2L,0.7536164209520754,1.5742290415665807,0.0,0.0,0.0,0.0
AGTPBP1,0.7666478288320899,1.5784906900691396,0.0,0.0,0.0,0.0
ANKIB1,0.7843454781807555,1.5690910901727264,0.0,0.0,0.0,0.0
SAMD12,1.416592718692056,1.69495862802837,0.0,0.0,0.0,0.0
ROBO2,2.7682379819579177,0.0,0.0,0.0,0.0,0.0
RALYL,2.8097885733597954,0.0,0.0,0.0,0.0,0.0
KCNQ5,2.3893784454242257,0.0,0.0,0.0,0.0,0.0
DLGAP2,2.10878756666423,0.0,0.0,0.0,0.0,0.0
RYR2,2.1923264794152297,0.0,0.0,0.0,0.0,0.0
FRMPD4,1.9825424476081714,0.0,0.0,0.0,0.0,0.0
DCLK1,2.1558195301726713,0.0,0.0,0.0,0.0,0.0
KHDRBS2,2.0610989517894414,0.0,0.0,0.0,0.0,0.0
CHRM3,1.988482584978852,0.0,0.0,0.0,0.0,0.0
GRIN2A,1.9845839175657098,0.0,0.0,0.0,0.0,0.0
IQCJ-SCHIP1,2.3136361421390466,0.0,0.0,0.0,0.0,0.0
LINGO2,1.9474975430039922,0.0,0.0,0.0,0.0,0.0
LINC00632,2.041533639335474,0.0,0.0,0.0,0.0,0.0
CADPS,1.9943912277403872,0.0,0.0,0.0,0.0,0.0
CNTN5,1.8297807655298768,0.0,0.0,0.0,0.0,0.0
MYT1L,1.7728459870920945,0.0,0.0,0.0,0.0,0.0
GRIN2B,1.765178472663999,0.0,0.0,0.0,0.0,0.0
SLC4A10,1.7167143996647707,0.0,0.0,0.0,0.0,0.0
SNAP25-AS1,1.7803921875840407,0.0,0.0,0.0,0.0,0.0
GABRB2,1.767228462600793,0.0,0.0,0.0,0.0,0.0
LDB2,1.9927569818017012,0.0,0.0,0.0,0.0,0.0
CNTN4,1.823348144683654,0.0,0.0,0.0,0.0,0.0
AGBL4,1.961324378736942,0.0,0.0,0.0,0.0,0.0
ADGRL2,1.6869945761643683,0.0,0.0,0.0,0.0,0.0
PRKCB,1.9603931848198055,0.0,0.0,0.0,0.0,0.0
CDH12,1.6928745683204798,0.0,0.0,0.0,0.0,0.0
PCLO,1.5879955324841035,0.0,0.0,0.0,0.0,0.0
CACNA1B,1.6336025331155135,0.0,0.0,0.0,0.0,0.0
CDH9,1.4470242512074512,0.0,0.0,0.0,0.0,0.0
CDH18,1.607547276526962,0.0,0.0,0.0,0.0,0.0
GABRB3,1.7153298099754428,0.0,0.0,0.0,0.0,0.0
ATP8A2,1.5437008333521065,0.0,0.0,0.0,0.0,0.0
GABRG3,1.4381397241075997,0.0,0.0,0.0,0.0,0.0
DGKB,1.750088459035904,0.0,0.0,0.0,0.0,0.0
GALNTL6,1.427933912418696,0.0,0.0,0.0,0.0,0.0
LRFN5,1.7150619417068982,0.0,0.0,0.0,0.0,0.0
PLEKHA5,1.824931850230979,0.0,0.0,0.0,0.0,0.0
MTUS2,1.4251688345849185,0.0,0.0,0.0,0.0,0.0
KCNH7,1.4839541485944105,0.0,0.0,0.0,0.0,0.0
KCTD16,1.733394253266877,0.0,0.0,0.0,0.0,0.0
HCN1,1.4352064542053693,0.0,0.0,0.0,0.0,0.0
GRIA1,1.4769391540352048,0.0,0.0,0.0,0.0,0.0
NRG1,1.303761209141428,0.0,0.0,0.0,0.0,0.0
KCNC2,1.282212903034781,0.0,0.0,0.0,0.0,0.0
GALNT17,1.4358977661187602,0.0,0.0,0.0,0.0,0.0
DGKI,1.5869171842412848,0.0,0.0,0.0,0.0,0.0
ZNF385B,1.4253287488735031,0.0,0.0,0.0,0.0,0.0
GABBR2,1.4918486705376348,0.0,0.0,0.0,0.0,0.0
NELL2,1.5673473165468146,0.0,0.0,0.0,0.0,0.0
CHSY3,1.3572292935136023,0.0,0.0,0.0,0.0,0.0
ASIC2,1.3127044364390175,0.0,0.0,0.0,0.0,0.0
THRB,1.6929650002351992,0.0,0.0,0.0,0.0,0.0
PDE10A,1.3249638729203361,0.0,0.0,0.0,0.0,0.0
FAM153B,1.2677392927991062,0.0,0.0,0.0,0.0,0.0
SYN2,1.4444505680259585,0.0,0.0,0.0,0.0,0.0
PAK3,1.3812159334764482,0.0,0.0,0.0,0.0,0.0
FAM19A2,1.5179868984556104,0.0,0.0,0.0,0.0,0.0
OLFM3,1.2621270072421695,0.0,0.0,0.0,0.0,0.0
AC027288,1.2427643963606163,0.0,0.0,0.0,0.0,0.0
UNC5D,1.5390845677113028,0.0,0.0,0.0,0.0,0.0
PTPRN2,1.4327119667492245,0.0,0.0,0.0,0.0,0.0
ST6GALNAC5,1.2788384800567916,0.0,0.0,0.0,0.0,0.0
AFF3,1.4369158301418836,0.0,0.0,0.0,0.0,0.0
SCN2A,1.4290193057862317,0.0,0.0,0.0,0.0,0.0
AC090579,1.3136846770014603,0.0,0.0,0.0,0.0,0.0
KIAA1217,1.1164935479244582,0.0,0.0,0.0,0.0,0.0
RIMS1,1.5725875781025103,0.0,0.0,0.0,0.0,0.0
UNC80,1.4122124940465266,0.0,0.0,0.0,0.0,0.0
SPTBN4,1.3258771648437362,0.0,0.0,0.0,0.0,0.0
AC011287,1.0768301796273656,0.0,0.0,0.0,0.0,0.0
UNC79,1.6253540243163473,0.0,0.0,0.0,0.0,0.0
CELF4,1.2788384800567916,0.0,0.0,0.0,0.0,0.0
TMEM178B,1.5970734844858594,0.0,0.0,0.0,0.0,0.0
RAPGEF4,1.3987219065684933,0.0,0.0,0.0,0.0,0.0
MCTP1,1.3189622325225518,0.0,0.0,0.0,0.0,0.0
ZMAT4,1.0323821170610552,0.0,0.0,0.0,0.0,0.0
RBFOX3,1.219668617893194,0.0,0.0,0.0,0.0,0.0
DYNC1I1,1.4405333198768822,0.0,0.0,0.0,0.0,0.0
CACNA2D3,1.6222806115281194,0.0,0.0,0.0,0.0,0.0
CELF5,1.2436419757103967,0.0,0.0,0.0,0.0,0.0
LARGE1,1.6035440828937033,0.0,0.0,0.0,0.0,0.0
SYP,1.5381221943657508,0.0,0.0,0.0,0.0,0.0
MSRA,1.575633854721243,0.0,0.0,0.0,0.0,0.0
MIAT,1.205807598402635,0.0,0.0,0.0,0.0,0.0
AC136759,1.0617208945764318,0.0,0.0,0.0,0.0,0.0
UCHL1,1.6355128255121514,0.0,0.0,0.0,0.0,0.0
PDE1A,1.4206275771941153,0.0,0.0,0.0,0.0,0.0
DNM1,1.3929308969763108,0.0,0.0,0.0,0.0,0.0
KCNB2,1.0284701022997804,0.0,0.0,0.0,0.0,0.0
DPY19L2P1,1.0689186692468995,0.0,0.0,0.0,0.0,0.0
KSR2,1.1752305784912667,0.0,0.0,0.0,0.0,0.0
SH3GL2,1.3003506556372901,0.0,0.0,0.0,0.0,0.0
GRIN1,1.2416256456427086,0.0,0.0,0.0,0.0,0.0
SHANK2,1.169229020722117,0.0,0.0,0.0,0.0,0.0
NMNAT2,1.1633330631345524,0.0,0.0,0.0,0.0,0.0
CAMK2A,1.2573352934677509,0.0,0.0,0.0,0.0,0.0
TENM3,0.9366225133402593,0.0,0.0,0.0,0.0,0.0
STXBP1,1.4044723567050985,0.0,0.0,0.0,0.0,0.0
FAM153C,0.9717029879767135,0.0,0.0,0.0,0.0,0.0
AC069228,1.2444989639683297,0.0,0.0,0.0,0.0,0.0
LINC00599,1.0465277164553695,0.0,0.0,0.0,0.0,0.0
CABP1,1.1855447632220153,0.0,0.0,0.0,0.0,0.0
SLC35F3,1.1020910229222025,0.0,0.0,0.0,0.0,0.0
SETBP1,1.2865297657848886,0.0,0.0,0.0,0.0,0.0
AEBP2,1.222619018154204,0.0,0.0,0.0,0.0,0.0
FMN1,1.0258799460817474,0.0,0.0,0.0,0.0,0.0
PRKCE,1.3988750499753295,0.0,0.0,0.0,0.0,0.0
HOMER1,1.083833732687507,0.0,0.0,0.0,0.0,0.0
FOCAD,1.305359586574708,0.0,0.0,0.0,0.0,0.0
CNKSR2,1.2382233527938813,0.0,0.0,0.0,0.0,0.0
STRBP,1.2614010872810024,0.0,0.0,0.0,0.0,0.0
SRRM4,0.9444747278541641,0.0,0.0,0.0,0.0,0.0
SIPA1L1,1.7015848807888312,0.0,0.0,0.0,0.0,0.0
SYT16,1.0890054277981724,0.0,0.0,0.0,0.0,0.0
PTPRR,0.9099627770896497,0.0,0.0,0.0,0.0,0.0
FSTL4,0.8139279666643631,0.0,0.0,0.0,0.0,0.0
EFNA5,1.4108244457617696,0.0,0.0,0.0,0.0,0.0
SCN8A,1.1348856954549444,0.0,0.0,0.0,0.0,0.0
HECW2,1.2909561726494316,0.0,0.0,0.0,0.0,0.0
SATB2,1.030359422373239,0.0,0.0,0.0,0.0,0.0
GRIP1,0.6651936002160324,0.0,0.0,0.0,0.0,0.0
PCSK2,0.9792175347799026,0.0,0.0,0.0,0.0,0.0
ENC1,1.3300046536497525,0.0,0.0,0.0,0.0,0.0
CDH8,1.013585809754072,0.0,0.0,0.0,0.0,0.0
ATP2B2,1.3165588446084049,0.0,0.0,0.0,0.0,0.0
SLC44A5,0.9453881481314167,0.0,0.0,0.0,0.0,0.0
PRICKLE1,1.0427065083872111,0.0,0.0,0.0,0.0,0.0
SV2B,1.140429744139172,0.0,0.0,0.0,0.0,0.0
ZNF804B,0.6787640886440505,0.0,0.0,0.0,0.0,0.0
CES4A,1.1201331600888298,0.0,0.0,0.0,0.0,0.0
DOK6,1.0077509445512898,0.0,0.0,0.0,0.0,0.0
SRRM3,0.9268288230341925,0.0,0.0,0.0,0.0,0.0
CACNG3,0.9841748687449183,0.0,0.0,0.0,0.0,0.0
GABRG2,1.023132700902508,0.0,0.0,0.0,0.0,0.0
SCAI,1.1431879132568141,0.0,0.0,0.0,0.0,0.0
ITPR1,1.0420527826987764,0.0,0.0,0.0,0.0,0.0
FRRS1L,1.0144813702377067,0.0,0.0,0.0,0.0,0.0
CLSTN2,0.8766634095750756,0.0,0.0,0.0,0.0,0.0
LINC01122,0.8487672580941826,0.0,0.0,0.0,0.0,0.0
STX1A,0.9732369341581877,0.0,0.0,0.0,0.0,0.0
SYN3,1.0218504429275113,0.0,0.0,0.0,0.0,0.0
FP700111,1.0171502030991775,0.0,0.0,0.0,0.0,0.0
KIAA1549L,1.0241324471513829,0.0,0.0,0.0,0.0,0.0
PAK1,1.1649114732651373,0.0,0.0,0.0,0.0,0.0
MIR137HG,0.7830690665111104,0.0,0.0,0.0,0.0,0.0
TMEM59L,1.3567384423805326,0.0,0.0,0.0,0.0,0.0
TMEM132B,1.404501357880655,0.0,0.0,0.0,0.0,0.0
AC090568,0.7643716427024863,0.0,0.0,0.0,0.0,0.0
KCNJ3,0.9198303135388575,0.0,0.0,0.0,0.0,0.0
GAP43,1.3171087328565272,0.0,0.0,0.0,0.0,0.0
NCALD,1.1987655945642781,0.0,0.0,0.0,0.0,0.0
ADAM23,1.0766065200079762,0.0,0.0,0.0,0.0,0.0
CACNA1D,1.030117901586077,0.0,0.0,0.0,0.0,0.0
SNAP91,1.1947368015600786,0.0,0.0,0.0,0.0,0.0
BCL11A,0.7764985351704246,0.0,0.0,0.0,0.0,0.0
CAMK2B,1.141347498844039,0.0,0.0,0.0,0.0,0.0
PAK5,0.8487289881000706,0.0,0.0,0.0,0.0,0.0
ARHGAP44,1.0022065902384778,0.0,0.0,0.0,0.0,0.0
GABRA1,1.0270104364476718,0.0,0.0,0.0,0.0,0.0
EPB41L3,1.136679188681734,0.0,0.0,0.0,0.0,0.0
PPM1E,1.0037917742980589,0.0,0.0,0.0,0.0,0.0
CAP2,1.0280374280735063,0.0,0.0,0.0,0.0,0.0
NDST3,0.6756436680742823,0.0,0.0,0.0,0.0,0.0
MLIP,0.6116414550004827,0.0,0.0,0.0,0.0,0.0
CERS6,1.183182944462815,0.0,0.0,0.0,0.0,0.0
CACNA1E,0.8595202939500675,0.0,0.0,0.0,0.0,0.0
GPR158,0.9976725021654016,0.0,0.0,0.0,0.0,0.0
PREPL,1.4290796653967925,0.0,0.0,0.0,0.0,0.0
SCN3A,1.024905131238791,0.0,0.0,0.0,0.0,0.0
CDK14,1.305375938806801,0.0,0.0,0.0,0.0,0.0
GLS,1.1397063550170055,0.0,0.0,0.0,0.0,0.0
AC139713,0.8817729876459339,0.0,0.0,0.0,0.0,0.0
KIF5C,1.1498534417888422,0.0,0.0,0.0,0.0,0.0
ELAVL2,0.7039960818686963,0.0,0.0,0.0,0.0,0.0
SNRPN,0.5738420361073546,0.0,0.0,0.0,0.0,0.0
SLIT2,0.5505389687291081,0.0,0.0,0.0,0.0,0.0
EPHA4,1.0325276086008426,0.0,0.0,0.0,0.0,0.0
FAM19A1,1.0280663796320737,0.0,0.0,0.0,0.0,0.0
SLC8A1-AS1,0.8234216717228153,0.0,0.0,0.0,0.0,0.0
