stem_pluri,stem_adult,progenitor,cycling,secretory,immune,terminal,stromal,gsm,cohort,n_markers,resid_mae,status
0.0,0.1791405811990484,0.0,0.0,0.0,0.8208594188009515,0.0,0.0,GSM1235760,GSE51057,849,0.11278619714244137,OK
0.0,0.17750212942817922,0.0,0.0,0.0,0.8224978705718208,0.0,0.0,GSM1235764,GSE51057,898,0.10358166445656526,OK
0.0,0.17983634544206,0.0,0.0,0.0,0.8201636545579399,0.0,0.0,GSM1235781,GSE51057,920,0.10363513456019123,OK
0.0,0.1564844599979084,0.0,0.0,0.0,0.8435155400020916,0.0,0.0,GSM1235782,GSE51057,831,0.112686603981677,OK
0.0,0.1945197267037279,0.0,0.0,0.0,0.8054802732962721,0.0,0.0,GSM1235784,GSE51057,889,0.10575374743265756,OK
0.0,0.1978936393690423,0.0,0.0,0.0,0.8021063606309577,0.0,0.0,GSM1235786,GSE51057,844,0.11047591377445883,OK
0.0,0.20806122001423588,0.0,0.0,0.0,0.7919387799857641,0.0,0.0,GSM1235787,GSE51057,907,0.11801803858307415,OK
0.0,0.18529111105360085,0.0,0.0,0.0,0.8147088889463991,0.0,0.0,GSM1235789,GSE51057,841,0.11447700876730955,OK
0.0,0.19242402212625764,0.0,0.0,0.0,0.8075759778737424,0.0,0.0,GSM1235790,GSE51057,882,0.10600387624340848,OK
0.0,0.14567651896369826,0.0,0.0,0.0,0.8543234810363017,0.0,0.0,GSM1235793,GSE51057,807,0.11679417933030745,OK
0.0,0.20009802980056202,0.0,0.0,0.0,0.799901970199438,0.0,0.0,GSM1235804,GSE51057,795,0.12751011682173063,OK
0.0,0.16170125193073298,0.0,0.0,0.0,0.838298748069267,0.0,0.0,GSM1235806,GSE51057,887,0.10900608538879536,OK
0.0,0.1402597501269778,0.0,0.0,0.0,0.8597402498730221,0.0,0.0,GSM1235809,GSE51057,821,0.11195949323807634,OK
0.0,0.15556012349078135,0.0,0.0,0.0,0.8444398765092186,0.0,0.0,GSM1235811,GSE51057,856,0.12144131248650233,OK
0.0,0.19565071194841777,0.0,0.0,0.0,0.8043492880515823,0.0,0.0,GSM1235812,GSE51057,816,0.11204092115889959,OK
0.0,0.18147533521507225,0.0,0.0,0.0,0.8185246647849278,0.0,0.0,GSM1235813,GSE51057,861,0.10845791432938266,OK
0.0,0.18893804577270756,0.0,0.0,0.0,0.8110619542272924,0.0,0.0,GSM1235815,GSE51057,825,0.11175893945155115,OK
0.0,0.19261530092860024,0.0,0.0,0.0,0.8073846990713998,0.0,0.0,GSM1235816,GSE51057,875,0.10470994038109324,OK
0.0,0.13289337207374285,0.0,0.0,0.0,0.867106627926257,0.0,0.0,GSM1235817,GSE51057,819,0.11637080525244345,OK
0.0,0.1711083466150788,0.0,0.0,0.0,0.8288916533849212,0.0,0.0,GSM1235818,GSE51057,858,0.10650152274234012,OK
0.0,0.17053417238734342,0.0,0.0,0.0,0.8294658276126566,0.0,0.0,GSM1235819,GSE51057,865,0.1065917919552471,OK
0.02439373497071022,0.17096907431423938,0.03529091366067866,0.0,0.0,0.7693462770543719,0.0,0.0,GSM1235821,GSE51057,982,0.09227624828261638,OK
0.0,0.21586484432810754,0.0,0.0,0.0,0.7841351556718924,0.0,0.0,GSM1235824,GSE51057,904,0.10420703934983253,OK
0.0,0.20270325094785246,0.0,0.0,0.0,0.7972967490521474,0.0,0.0,GSM1235826,GSE51057,879,0.10346516705909482,OK
0.0,0.15615287840504252,0.0,0.0,0.0,0.8438471215949574,0.0,0.0,GSM1235829,GSE51057,967,0.09661190431291806,OK
0.0,0.17471830882255995,0.0,0.0,0.0,0.8252816911774401,0.0,0.0,GSM1235830,GSE51057,825,0.11032749877619354,OK
0.0,0.19283309091461986,0.0,0.0,0.0,0.8071669090853801,0.0,0.0,GSM1235831,GSE51057,866,0.1047626882463639,OK
0.0,0.1946292488310436,0.0,0.0,0.0,0.8053707511689564,0.0,0.0,GSM1235836,GSE51057,972,0.09615056207930138,OK
0.0,0.17030011260343086,0.0,0.0,0.0,0.8296998873965691,0.0,0.0,GSM1235838,GSE51057,970,0.09358156135202088,OK
0.0,0.15381444862053872,0.0,0.0,0.0,0.8461855513794612,0.0,0.0,GSM1235850,GSE51057,859,0.10643313296900671,OK
0.0032712195713551773,0.16377035774651005,0.0,0.0,0.0,0.8329584226821349,0.0,0.0,GSM1235852,GSE51057,824,0.12024945539111713,OK
0.006482762048084206,0.1697035725273756,0.0,0.0,0.0,0.82381366542454,0.0,0.0,GSM1235858,GSE51057,973,0.09235597410382543,OK
0.0,0.1889813642301555,0.0,0.0,0.0,0.8110186357698445,0.0,0.0,GSM1235866,GSE51057,868,0.10374533013260884,OK
0.0,0.17904143917019533,0.0,0.0,0.0,0.8209585608298048,0.0,0.0,GSM1235870,GSE51057,982,0.0943294606053106,OK
0.0,0.17127569438340967,0.0,0.0,0.0,0.8287243056165904,0.0,0.0,GSM1235871,GSE51057,858,0.10757111692716352,OK
0.0,0.18766579876163353,0.0,0.0,0.0,0.8123342012383665,0.0,0.0,GSM1235873,GSE51057,974,0.09569253088914524,OK
0.0,0.19434200865580786,0.0,0.0,0.0,0.8056579913441922,0.0,0.0,GSM1235874,GSE51057,932,0.10116539359002509,OK
0.0,0.18707519790555788,0.0,0.0,0.0,0.8129248020944422,0.0,0.0,GSM1235875,GSE51057,855,0.11014389223318148,OK
0.0,0.19887700971604716,0.0,0.0,0.0,0.8011229902839528,0.0,0.0,GSM1235876,GSE51057,870,0.10690331784671485,OK
0.0,0.18411404271501608,0.0,0.0,0.0,0.815885957284984,0.0,0.0,GSM1235883,GSE51057,860,0.10995580139102701,OK
