marker_ID,Basal,Fib,Gland,Macro,NeuIm,NeuMa,Peri,Plasma,Tcell,weight
4130,0.03,0.03,0.03,0.03,0.0,0.0,0.03,0.03,0.03,0.03
5521,0.485,0.485,0.485,0.485,0.0,0.0,0.485,0.485,0.485,0.485
3029,,,,,0.0,0.0,,,,0.0
55179,0.1546103896103896,0.1546103896103896,0.1546103896103896,0.1546103896103896,0.0,0.1546103896103896,0.1546103896103896,0.1546103896103896,0.1546103896103896,0.1546103896103896
4731,,,,,0.0,0.0,,,,0.0
64853,,,,,0.0,,,,,0.0
22931,,,,,0.0,0.0,,,,0.0
60492,,,,,0.0,,,,,0.0
6882,,,,,0.0,,,,,0.0
5926,0.1175,0.1175,0.1175,0.1175,0.0,0.0,0.1175,0.1175,0.1175,0.1175
140461,,,,,0.0,,,,,0.0
64795,,,,,0.0,,,,,0.0
222194,,,,,0.0,0.0,,,,0.0
112752,0.027,0.027,0.027,0.027,0.0,0.027,0.027,0.027,0.027,0.027
5048,,,,,0.0,,,,,0.0
53947,0.17833333333333334,0.17833333333333334,0.17833333333333334,0.17833333333333334,0.0,0.17833333333333334,0.17833333333333334,0.17833333333333334,0.17833333333333334,0.17833333333333334
60496,,,,,0.0,,,,,0.0
55017,,,,,0.0,,,,,0.0
7266,,,,,0.0,,,,,0.0
23412,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.0,0.02631578947368421,0.02631578947368421,0.0,0.02631578947368421,0.02631578947368421
55246,,,,,0.0,,,,,0.0
28958,,,0.0,,0.0,0.0,,,,0.0
28985,,,,,0.0,,,,,0.0
51574,0.18363636363636363,0.18363636363636363,0.18363636363636363,0.18363636363636363,0.0,0.0,0.18363636363636363,0.18363636363636363,0.18363636363636363,0.18363636363636363
27249,0.0,,,,0.0,0.0,,,,0.0
8895,,,,,0.0,,,,,0.0
112483,,,,,0.0,,,,,0.0
7305,0.81,0.81,0.81,0.0,0.81,0.81,0.81,0.81,0.81,0.81
712,0.85,0.85,0.85,0.0,0.85,0.85,0.85,0.85,0.85,0.85
58475,0.41,0.41,0.41,0.0,0.41,0.41,0.41,0.41,0.41,0.41
1880,0.75,0.75,0.75,0.0,0.75,0.75,0.75,0.75,0.75,0.75
714,0.8866666666666667,0.8866666666666667,0.8866666666666667,0.0,0.8866666666666667,0.8866666666666667,0.8866666666666667,0.8866666666666667,0.8866666666666667,0.8866666666666667
1520,0.76,0.76,0.76,0.0,0.76,0.76,0.76,0.0,0.76,0.76
10875,0.27749999999999997,0.27749999999999997,0.27749999999999997,0.0,0.27749999999999997,0.27749999999999997,0.27749999999999997,0.27749999999999997,0.27749999999999997,0.27749999999999997
968,0.44,0.44,0.44,0.0,0.44,0.44,0.44,0.44,0.44,0.44
58191,0.065,0.065,0.065,0.0,0.065,0.065,0.065,0.065,0.065,0.065
122618,0.8316666666666667,0.8316666666666667,0.8316666666666667,0.0,0.8316666666666667,0.8316666666666667,0.8316666666666667,0.8316666666666667,0.8316666666666667,0.8316666666666667
2212,0.8966666666666666,0.8966666666666666,0.8966666666666666,0.0,0.8966666666666666,0.8966666666666666,0.8966666666666666,0.8966666666666666,0.8966666666666666,0.8966666666666666
6688,0.6975,0.6975,0.6975,0.0,0.6975,0.6975,0.6975,0.6975,0.6975,0.6975
1436,0.702,0.702,0.702,0.0,0.702,0.702,0.702,0.702,0.702,0.702
2857,0.855,0.855,0.855,0.0,0.855,0.855,0.855,0.855,0.855,0.855
1890,0.06838709677419355,0.06838709677419355,0.06838709677419355,0.0,0.06838709677419355,0.06838709677419355,0.0,0.0,0.06838709677419355,0.06838709677419355
9450,0.7866666666666666,0.7866666666666666,0.7866666666666666,0.0,0.7866666666666666,0.7866666666666666,0.7866666666666666,0.7866666666666666,0.7866666666666666,0.7866666666666666
2124,0.86,0.86,0.86,0.0,0.86,0.86,0.86,0.0,0.86,0.86
1522,0.4261904761904762,0.4261904761904762,0.4261904761904762,0.0,0.4261904761904762,0.4261904761904762,0.4261904761904762,0.4261904761904762,0.4261904761904762,0.4261904761904762
284013,0.0,0.20500000000000002,0.0,0.0,0.20500000000000002,0.20500000000000002,0.20500000000000002,0.20500000000000002,0.20500000000000002,0.20500000000000002
10551,0.0,0.875,0.0,0.875,0.875,0.875,0.875,0.875,0.875,0.875
5284,0.845,0.845,0.0,0.845,0.845,0.845,0.845,0.845,0.845,0.845
563,0.7949999999999999,0.7949999999999999,0.0,0.7949999999999999,0.7949999999999999,0.7949999999999999,0.7949999999999999,0.7949999999999999,0.7949999999999999,0.7949999999999999
6271,0.7683333333333333,0.7683333333333333,0.0,0.7683333333333333,0.7683333333333333,0.7683333333333333,0.7683333333333333,0.7683333333333333,0.7683333333333333,0.7683333333333333
6035,0.875,0.875,0.0,0.875,0.875,0.875,0.0,0.875,0.875,0.875
5266,0.69,0.69,0.0,0.69,0.69,0.69,0.69,0.69,0.69,0.69
2878,0.088,0.088,0.0,0.088,0.088,0.088,0.088,0.088,0.088,0.088
1066,0.0,0.48,0.0,0.48,0.48,0.48,0.48,0.48,0.48,0.48
10267,0.11156250000000001,0.11156250000000001,0.0,0.11156250000000001,0.11156250000000001,0.11156250000000001,0.11156250000000001,0.11156250000000001,0.11156250000000001,0.11156250000000001
100131187,0.0,0.25493006993006995,0.0,0.25493006993006995,0.25493006993006995,0.0,0.25493006993006995,0.25493006993006995,0.25493006993006995,0.25493006993006995
7108,0.095,0.095,0.0,0.095,0.095,0.095,0.095,0.095,0.095,0.095
1999,0.0,0.8700000000000001,0.0,0.8700000000000001,0.8700000000000001,0.8700000000000001,0.8700000000000001,0.8700000000000001,0.8700000000000001,0.8700000000000001
8842,0.112,0.112,0.0,0.112,0.112,0.112,0.112,0.112,0.112,0.112
84152,0.07714285714285714,0.07714285714285714,0.0,0.07714285714285714,0.07714285714285714,0.07714285714285714,0.07714285714285714,0.07714285714285714,0.07714285714285714,0.07714285714285714
3712,,,0.0,,,,,,,0.0
10591,,,0.0,,,0.0,,,,0.0
283229,0.905,0.905,0.0,0.905,0.905,0.905,0.905,0.905,0.905,0.905
8722,0.88125,0.88125,0.0,0.88125,0.88125,0.0,0.88125,0.88125,0.88125,0.88125
55766,,,0.0,,,,,,,0.0
114926,0.0,,0.0,,,,,,,0.0
29952,0.07695652173913044,0.07695652173913044,0.0,0.07695652173913044,0.07695652173913044,0.0,0.07695652173913044,0.0,0.07695652173913044,0.07695652173913044
79717,0.12533333333333332,0.12533333333333332,0.0,0.12533333333333332,0.12533333333333332,0.12533333333333332,0.12533333333333332,0.12533333333333332,0.12533333333333332,0.12533333333333332
6876,0.49636363636363634,0.0,0.49636363636363634,0.49636363636363634,0.49636363636363634,0.49636363636363634,0.49636363636363634,0.49636363636363634,0.49636363636363634,0.49636363636363634
800,0.9,0.0,0.9,0.9,0.9,0.9,0.0,0.9,0.9,0.9
10398,0.1652941176470588,0.0,0.1652941176470588,0.1652941176470588,0.1652941176470588,0.1652941176470588,0.1652941176470588,0.1652941176470588,0.1652941176470588,0.1652941176470588
5764,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
710,0.75,0.0,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
10410,0.0,0.0,0.0,0.0,,,0.0,,,0.0
347,0.815,0.0,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815
2487,0.044,0.0,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044
6423,0.02,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
1465,0.8013888888888889,0.0,0.8013888888888889,0.8013888888888889,0.8013888888888889,0.8013888888888889,0.8013888888888889,0.8013888888888889,0.8013888888888889,0.8013888888888889
715,0.0325,0.0,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325
2252,0.64,0.0,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
11142,,0.0,,,,0.0,,,,0.0
51186,0.0,0.0,0.0,0.4175,0.4175,0.0,0.0,0.4175,0.4175,0.4175
3880,0.0,0.20214285714285715,0.20214285714285715,0.20214285714285715,0.20214285714285715,0.20214285714285715,0.20214285714285715,0.20214285714285715,0.20214285714285715,0.20214285714285715
6273,0.0,0.6087499999999999,0.6087499999999999,0.6087499999999999,0.6087499999999999,0.6087499999999999,0.6087499999999999,0.6087499999999999,0.6087499999999999,0.6087499999999999
3488,0.0,0.0,0.5125,0.5125,0.5125,0.5125,0.5125,0.5125,0.5125,0.5125
6657,0.0,0.04428571428571429,0.04428571428571429,0.04428571428571429,0.04428571428571429,0.04428571428571429,0.04428571428571429,0.04428571428571429,0.04428571428571429,0.04428571428571429
1312,0.0,,0.0,,,0.0,,,,0.0
10205,0.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
25987,0.0,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91
81671,0.0,,,0.0,,,0.0,,,0.0
2327,0.0,0.675,0.675,0.675,0.675,0.675,0.675,0.675,0.675,0.675
3280,0.0,0.029166666666666667,0.029166666666666667,0.029166666666666667,0.029166666666666667,0.029166666666666667,0.0,0.029166666666666667,0.029166666666666667,0.029166666666666667
501,0.0,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29
217,0.0,0.2563636363636364,0.0,0.0,0.2563636363636364,0.2563636363636364,0.2563636363636364,0.2563636363636364,0.2563636363636364,0.2563636363636364
873,0.0,,,,,,,,,0.0
311,0.0,0.16153846153846155,0.0,0.16153846153846155,0.16153846153846155,0.16153846153846155,0.16153846153846155,0.16153846153846155,0.16153846153846155,0.16153846153846155
23022,0.0,0.8766666666666667,0.8766666666666667,0.8766666666666667,0.8766666666666667,0.8766666666666667,0.8766666666666667,0.8766666666666667,0.8766666666666667,0.8766666666666667
128,0.0,,,,,,,,,0.0
