marker_ID,Endo,Epi,Gran,Lym,Macro,Mono,Stromal
EMG1,0.0,0.0,0.0,0.0,0.2640528165117782,0.0,0.0
TMEM126B,0.0,0.0,0.0,0.0,0.3326089600091473,0.0,0.0
HIST1H2BK,0.0,0.0,0.0,0.0,0.253227367752567,0.0,0.0
MRPL28,0.0,0.0,0.0,0.0,0.4012271498338611,0.0,0.0
CPQ,0.0,0.0,0.0,0.0,0.2732195662210539,0.0,0.0
SMIM20,0.0,0.0,0.0,0.0,0.16600340746348874,0.0,0.0
VDAC3,0.0,0.0,0.0,0.0,0.48766902332483175,0.0,0.0
MLEC,0.0,0.0,0.0,0.0,0.3451736541891044,0.0,0.0
SERINC1,0.0,0.0,0.0,0.0,0.4643731505984498,0.0,0.0
TAF12,0.0,0.0,0.0,0.0,0.2929611898104176,0.0,0.0
RALB,0.0,0.0,0.0,0.0,0.2685393838388238,0.0,0.0
PPM1G,0.0,0.0,0.0,0.0,0.4119175628587305,0.0,0.0
COPA,0.0,0.0,0.0,0.0,0.25862031330100355,0.0,0.0
TOLLIP,0.0,0.0,0.0,0.0,0.22384576331076317,0.0,0.0
TMED1,0.0,0.0,0.0,0.0,0.16152099106088777,0.0,0.0
BRMS1,0.0,0.0,0.0,0.0,0.23282260315005462,0.0,0.0
NDUFV1,0.0,0.0,0.0,0.0,0.4765103576074019,0.0,0.0
DYNLT3,0.0,0.0,0.0,0.0,0.32271560302956315,0.0,0.0
ERICH1,0.0,0.0,0.0,0.0,0.1674269449261893,0.0,0.0
IL10RA,0.0,0.0,0.0,0.0,0.20960203965385693,0.0,0.0
CHCHD5,0.0,0.0,0.0,0.0,0.3494995319734603,0.0,0.0
ZNHIT3,0.0,0.0,0.0,0.0,0.30094566436606546,0.0,0.0
CASP4,0.0,0.0,0.0,0.0,0.41835075369116803,0.0,0.0
AIP,0.0,0.0,0.0,0.0,0.4078964654157409,0.0,0.0
ARL1,0.0,0.0,0.0,0.0,0.36322724922077054,0.0,0.0
SRM,0.0,0.0,0.0,0.0,0.23618124197955118,0.0,0.0
TM2D1,0.0,0.0,0.0,0.0,0.35564083977810584,0.0,0.0
DAP3,0.0,0.0,0.0,0.0,0.2852365178438557,0.0,0.0
RAD23B,0.0,0.0,0.0,0.0,0.36762907882268125,0.0,0.0
CYTH1,0.0,0.0,0.0,0.0,0.23153385911798216,0.0,0.0
MRPL32,0.0,0.0,0.0,0.0,0.4036401387090818,0.0,0.0
ABI1,0.0,0.0,0.0,0.0,0.2809844835219823,0.0,0.0
MRPS18B,0.0,0.0,0.0,0.0,0.41375861657008084,0.0,0.0
CETN2,0.0,0.0,0.0,0.0,0.3693456484687253,0.0,0.0
MMADHC,0.0,0.0,0.0,0.0,0.49107701821776245,0.0,0.0
SLC38A10,0.0,0.0,0.0,0.0,0.19024224563075495,0.0,0.0
ZC3H15,0.0,0.0,0.0,0.0,0.4566252840809008,0.0,0.0
PSMC3,0.0,0.0,0.0,0.0,0.526134008242085,0.0,0.0
MRPL24,0.0,0.0,0.0,0.0,0.2773604884190651,0.0,0.0
COPS7A,0.0,0.0,0.0,0.0,0.17171516609759266,0.0,0.0
EIF2S1,0.0,0.0,0.0,0.0,0.25524184394668237,0.0,0.0
TPRKB,0.0,0.0,0.0,0.0,0.3033187211238018,0.0,0.0
NAA50,0.0,0.0,0.0,0.0,0.22941574297326847,0.0,0.0
LINC00116,0.0,0.0,0.0,0.0,0.2392066895626224,0.0,0.0
IL7R,0.0,0.0,0.0,0.0,0.5055616204763508,0.0,0.0
SUCLG2,0.0,0.0,0.0,0.0,0.3623822086822688,0.0,0.0
DHX29,0.0,0.0,0.0,0.0,0.23534361666073722,0.0,0.0
CWC15,0.0,0.0,0.0,0.0,0.4536851082477034,0.0,0.0
FBXL15,0.0,0.0,0.0,0.0,0.3028281600430324,0.0,0.0
PSMD2,0.0,0.0,0.0,0.0,0.3921562836168238,0.0,0.0
HAX1,0.0,0.0,0.0,0.0,0.48766902332483175,0.0,0.0
CFDP1,0.0,0.0,0.0,0.0,0.3829116633633323,0.0,0.0
PSMC6,0.0,0.0,0.0,0.0,0.38211188108896116,0.0,0.0
FBXO7,0.0,0.0,0.0,0.0,0.39041951191730995,0.0,0.0
MRPL17,0.0,0.0,0.0,0.0,0.20500085021265366,0.0,0.0
ZNF207,0.0,0.0,0.0,0.0,0.38712880937730915,0.0,0.0
RRBP1,0.0,0.0,0.0,0.0,0.3681492065570255,0.0,0.0
C17orf62,0.0,0.0,0.0,0.0,0.24896839721595715,0.0,0.0
TM9SF2,0.0,0.0,0.0,0.0,0.45991642771233465,0.0,0.0
ELOVL1,0.0,0.0,0.0,0.0,0.22492268252945083,0.0,0.0
SREK1IP1,0.0,0.0,0.0,0.0,0.26456576544856447,0.0,0.0
PDCL3,0.0,0.0,0.0,0.0,0.23431872958038394,0.0,0.0
TAOK3,0.0,0.0,0.0,0.0,0.3077019131132643,0.0,0.0
CDC26,0.0,0.0,0.0,0.0,0.35254944516733644,0.0,0.0
THOC7,0.0,0.0,0.0,0.0,0.4820949490766595,0.0,0.0
SAR1A,0.0,0.0,0.0,0.0,0.3948857460907552,0.0,0.0
RNF114,0.0,0.0,0.0,0.0,0.33034688371721493,0.0,0.0
RRP7A,0.0,0.0,0.0,0.0,0.4144979773654951,0.0,0.0
MBD4,0.0,0.0,0.0,0.0,0.21980933660386867,0.0,0.0
DGCR6L,0.0,0.0,0.0,0.0,0.35207287842612206,0.0,0.0
NUDT5,0.0,0.0,0.0,0.0,0.2695735538971493,0.0,0.0
FAM120A,0.0,0.0,0.0,0.0,0.23664168118260928,0.0,0.0
SNX5,0.0,0.0,0.0,0.0,0.3418372307934872,0.0,0.0
NUDCD2,0.0,0.0,0.0,0.0,0.2814382165279792,0.0,0.0
CCDC28A,0.0,0.0,0.0,0.0,0.21821531354603457,0.0,0.0
QKI,0.0,0.0,0.0,0.0,0.18881194759560405,0.0,0.0
AKR7A2,0.0,0.0,0.0,0.0,0.37891721739721285,0.0,0.0
GGNBP2,0.0,0.0,0.0,0.0,0.37773671990209867,0.0,0.0
UROS,0.0,0.0,0.0,0.0,0.18881194759560405,0.0,0.0
SZRD1,0.0,0.0,0.0,0.0,0.22415311716111233,0.0,0.0
SLC25A39,0.0,0.0,0.0,0.0,0.3094776345501722,0.0,0.0
NSA2,0.0,0.0,0.0,0.0,0.3877672227455597,0.0,0.0
AIMP1,0.0,0.0,0.0,0.0,0.39690236465827644,0.0,0.0
MGLL,0.0,0.0,0.0,0.0,0.3224269696633854,0.0,0.0
ZCCHC17,0.0,0.0,0.0,0.0,0.21843065899620756,0.0,0.0
MRPS10,0.0,0.0,0.0,0.0,0.21051879421645406,0.0,0.0
RNASEH2C,0.0,0.0,0.0,0.0,0.4639344817583096,0.0,0.0
DNAJB11,0.0,0.0,0.0,0.0,0.3131906492925993,0.0,0.0
MANF,0.0,0.0,0.0,0.0,0.4965389263458217,0.0,0.0
TMX4,0.0,0.0,0.0,0.0,0.2716661235419143,0.0,0.0
GBAS,0.0,0.0,0.0,0.0,0.31670101302519005,0.0,0.0
MRPL16,0.0,0.0,0.0,0.0,0.26637341283924215,0.0,0.0
SKIL,0.0,0.0,0.0,0.0,0.339936443318882,0.0,0.0
SMIM7,0.0,0.0,0.0,0.0,0.3203640824049172,0.0,0.0
PSMD13,0.0,0.0,0.0,0.0,0.45845726300211426,0.0,0.0
SRP54,0.0,0.0,0.0,0.0,0.276542238268188,0.0,0.0
LAGE3,0.0,0.0,0.0,0.0,0.24872564155348456,0.0,0.0
C12orf10,0.0,0.0,0.0,0.0,0.24246454200530787,0.0,0.0
LSM8,0.0,0.0,0.0,0.0,0.4916682445298861,0.0,0.0
GPS1,0.0,0.0,0.0,0.0,0.20015485761723184,0.0,0.0
ALG5,0.0,0.0,0.0,0.0,0.35184759032223734,0.0,0.0
GLOD4,0.0,0.0,0.0,0.0,0.32040549338308544,0.0,0.0
EIF2A,0.0,0.0,0.0,0.0,0.40514869193499276,0.0,0.0
NR1H2,0.0,0.0,0.0,0.0,0.4116767812779456,0.0,0.0
MRPL12,0.0,0.0,0.0,0.0,0.2836967757782982,0.0,0.0
MRPL52,0.0,0.0,0.0,0.0,0.417447055594177,0.0,0.0
RTFDC1,0.0,0.0,0.0,0.0,0.5319637409178408,0.0,0.0
RPF1,0.0,0.0,0.0,0.0,0.2687172443928075,0.0,0.0
UBE2V2,0.0,0.0,0.0,0.0,0.33916815290644176,0.0,0.0
SRP19,0.0,0.0,0.0,0.0,0.4485486942444761,0.0,0.0
CCNDBP1,0.0,0.0,0.0,0.0,0.42159029495845685,0.0,0.0
UFM1,0.0,0.0,0.0,0.0,0.335844848247243,0.0,0.0
COPB2,0.0,0.0,0.0,0.0,0.2826634570577643,0.0,0.0
NEMF,0.0,0.0,0.0,0.0,0.3430569582745434,0.0,0.0
KRAS,0.0,0.0,0.0,0.0,0.24991908509057797,0.0,0.0
HMGN4,0.0,0.0,0.0,0.0,0.3254651411395996,0.0,0.0
OLA1,0.0,0.0,0.0,0.0,0.25545162631300433,0.0,0.0
FAM103A1,0.0,0.0,0.0,0.0,0.2946216544796863,0.0,0.0
CCT6A,0.0,0.0,0.0,0.0,0.48433283740759864,0.0,0.0
IDH3B,0.0,0.0,0.0,0.0,0.3780184923480052,0.0,0.0
GLUD1,0.0,0.0,0.0,0.0,0.3345236934350006,0.0,0.0
OXA1L,0.0,0.0,0.0,0.0,0.33034688371721493,0.0,0.0
ITFG1,0.0,0.0,0.0,0.0,0.23000934532284367,0.0,0.0
ANAPC13,0.0,0.0,0.0,0.0,0.30959353021430325,0.0,0.0
FAM32A,0.0,0.0,0.0,0.0,0.2819494322393469,0.0,0.0
MVB12A,0.0,0.0,0.0,0.0,0.13999254022887683,0.0,0.0
CLPTM1,0.0,0.0,0.0,0.0,0.28076213607364403,0.0,0.0
MRPS28,0.0,0.0,0.0,0.0,0.24726060502000452,0.0,0.0
MRPL50,0.0,0.0,0.0,0.0,0.25862031330100355,0.0,0.0
GNAI3,0.0,0.0,0.0,0.0,0.35040269168196636,0.0,0.0
C1orf123,0.0,0.0,0.0,0.0,0.27631153941924225,0.0,0.0
ABHD14B,0.0,0.0,0.0,0.0,0.3347554101674332,0.0,0.0
HSPB11,0.0,0.0,0.0,0.0,0.3535696482140929,0.0,0.0
TSNAX,0.0,0.0,0.0,0.0,0.2329097585801977,0.0,0.0
EIF4A3,0.0,0.0,0.0,0.0,0.3593609468231925,0.0,0.0
NSRP1,0.0,0.0,0.0,0.0,0.17286377974943423,0.0,0.0
DNAJC4,0.0,0.0,0.0,0.0,0.2199015463165455,0.0,0.0
VCP,0.0,0.0,0.0,0.0,0.5998958669720679,0.0,0.0
KPNB1,0.0,0.0,0.0,0.0,0.36240212442890246,0.0,0.0
PHF5A,0.0,0.0,0.0,0.0,0.27188907999931705,0.0,0.0
APOA1BP,0.0,0.0,0.0,0.0,0.34770724794291596,0.0,0.0
MAGOH,0.0,0.0,0.0,0.0,0.49969238054460063,0.0,0.0
MRPS33,0.0,0.0,0.0,0.0,0.2815259488860892,0.0,0.0
NIFK,0.0,0.0,0.0,0.0,0.16500681722876162,0.0,0.0
MRPS14,0.0,0.0,0.0,0.0,0.2578424789831395,0.0,0.0
WBP2,0.0,0.0,0.0,0.0,0.4639344817583096,0.0,0.0
PPP6C,0.0,0.0,0.0,0.0,0.272541477933608,0.0,0.0
BCAS2,0.0,0.0,0.0,0.0,0.3707306217139631,0.0,0.0
TRIP6,0.0,0.0,0.0,0.0,0.24419603852972482,0.0,0.0
ZFAND6,0.0,0.0,0.0,0.0,0.4557254335618824,0.0,0.0
SF3B4,0.0,0.0,0.0,0.0,0.278776833983643,0.0,0.0
EIF3A,0.0,0.0,0.0,0.0,0.4610819268086736,0.0,0.0
NDUFA10,0.0,0.0,0.0,0.0,0.3622428603908693,0.0,0.0
SEC13,0.0,0.0,0.0,0.0,0.3160651168333008,0.0,0.0
DPM1,0.0,0.0,0.0,0.0,0.4348053164715823,0.0,0.0
LMAN1,0.0,0.0,0.0,0.0,0.36918015462619974,0.0,0.0
DHRS4L2,0.0,0.0,0.0,0.0,0.16964190432944695,0.0,0.0
QDPR,0.0,0.0,0.0,0.0,0.2609139112634374,0.0,0.0
RAB1B,0.0,0.0,0.0,0.0,0.2212744057922966,0.0,0.0
DYNC1I2,0.0,0.0,0.0,0.0,0.42187911416610413,0.0,0.0
ARPP19,0.0,0.0,0.0,0.0,0.3033187211238018,0.0,0.0
DIABLO,0.0,0.0,0.0,0.0,0.2577355605571216,0.0,0.0
AHSA1,0.0,0.0,0.0,0.0,0.32112153616344896,0.0,0.0
PUF60,0.0,0.0,0.0,0.0,0.5048186502811539,0.0,0.0
FKBP3,0.0,0.0,0.0,0.0,0.3244743402118633,0.0,0.0
ARID5A,0.0,0.0,0.0,0.0,0.33973821452746,0.0,0.0
PHB2,0.0,0.0,0.0,0.0,0.4572201048720248,0.0,0.0
ACTR1A,0.0,0.0,0.0,0.0,0.29495427243568983,0.0,0.0
TADA3,0.0,0.0,0.0,0.0,0.3095355714474056,0.0,0.0
NELFE,0.0,0.0,0.0,0.0,0.3462479800056013,0.0,0.0
TIMMDC1,0.0,0.0,0.0,0.0,0.27960846768681846,0.0,0.0
METTL5,0.0,0.0,0.0,0.0,0.2705126551336568,0.0,0.0
NSMCE1,0.0,0.0,0.0,0.0,0.3583456729889713,0.0,0.0
PPHLN1,0.0,0.0,0.0,0.0,0.2839968879705985,0.0,0.0
SLBP,0.0,0.0,0.0,0.0,0.22313355176418942,0.0,0.0
TRAPPC4,0.0,0.0,0.0,0.0,0.34384316256043274,0.0,0.0
RTF1,0.0,0.0,0.0,0.0,0.44962885011069287,0.0,0.0
BAG6,0.0,0.0,0.0,0.0,0.2905692919962376,0.0,0.0
PPIE,0.0,0.0,0.0,0.0,0.24508623153039627,0.0,0.0
DDX21,0.0,0.0,0.0,0.0,0.3203640824049172,0.0,0.0
HEBP2,0.0,0.0,0.0,0.0,0.30946798052597463,0.0,0.0
DHX36,0.0,0.0,0.0,0.0,0.31149895562044755,0.0,0.0
MRPL21,0.0,0.0,0.0,0.0,0.26491119944575914,0.0,0.0
CDC123,0.0,0.0,0.0,0.0,0.28946816904876466,0.0,0.0
TXN2,0.0,0.0,0.0,0.0,0.3778450436037555,0.0,0.0
PARP14,0.0,0.0,0.0,0.0,0.15548840198471958,0.0,0.0
FLOT1,0.0,0.0,0.0,0.0,0.45340261751830047,0.0,0.0
CELF1,0.0,0.0,0.0,0.0,0.2683001906042774,0.0,0.0
MRPL43,0.0,0.0,0.0,0.0,0.43354150863007973,0.0,0.0
MALSU1,0.0,0.0,0.0,0.0,0.21570138677625275,0.0,0.0
TM9SF1,0.0,0.0,0.0,0.0,0.22266458587039212,0.0,0.0
LASP1,0.0,0.0,0.0,0.0,0.22357940450371455,0.0,0.0
PTPN2,0.0,0.0,0.0,0.0,0.23733573181881212,0.0,0.0
MED28,0.0,0.0,0.0,0.0,0.2794983431487314,0.0,0.0
MRPL22,0.0,0.0,0.0,0.0,0.35758155257580077,0.0,0.0
PRKCSH,0.0,0.0,0.0,0.0,0.35919133090808264,0.0,0.0
NAA10,0.0,0.0,0.0,0.0,0.4227117108322608,0.0,0.0
ACTR10,0.0,0.0,0.0,0.0,0.4044012782205993,0.0,0.0
C11orf73,0.0,0.0,0.0,0.0,0.280176204978647,0.0,0.0
JAGN1,0.0,0.0,0.0,0.0,0.24795077507943353,0.0,0.0
EMC2,0.0,0.0,0.0,0.0,0.18246834186751063,0.0,0.0
RBM42,0.0,0.0,0.0,0.0,0.3615675639452333,0.0,0.0
UNC50,0.0,0.0,0.0,0.0,0.2865532167922119,0.0,0.0
COPS4,0.0,0.0,0.0,0.0,0.1835937297796342,0.0,0.0
IFT20,0.0,0.0,0.0,0.0,0.2200910624496837,0.0,0.0
SHARPIN,0.0,0.0,0.0,0.0,0.24689858396735168,0.0,0.0
FBXW5,0.0,0.0,0.0,0.0,0.2968860426343206,0.0,0.0
NSL1,0.0,0.0,0.0,0.0,0.18776302310561727,0.0,0.0
MFF,0.0,0.0,0.0,0.0,0.24828492122202864,0.0,0.0
MKRN1,0.0,0.0,0.0,0.0,0.31787864394635484,0.0,0.0
LSM1,0.0,0.0,0.0,0.0,0.31643826726082913,0.0,0.0
PTRHD1,0.0,0.0,0.0,0.0,0.26687398466038253,0.0,0.0
RNF5,0.0,0.0,0.0,0.0,0.3394238598497523,0.0,0.0
RAB9A,0.0,0.0,0.0,0.0,0.2165266006462989,0.0,0.0
STAU1,0.0,0.0,0.0,0.0,0.3251128686683272,0.0,0.0
TMEM134,0.0,0.0,0.0,0.0,0.3050155510215312,0.0,0.0
GPAA1,0.0,0.0,0.0,0.0,0.3436403076595824,0.0,0.0
HDAC2,0.0,0.0,0.0,0.0,0.27781804415766537,0.0,0.0
CCT2,0.0,0.0,0.0,0.0,0.3678889567797659,0.0,0.0
RPA2,0.0,0.0,0.0,0.0,0.23591814236118758,0.0,0.0
MRPL3,0.0,0.0,0.0,0.0,0.1935591214084547,0.0,0.0
CCDC107,0.0,0.0,0.0,0.0,0.41700551140413367,0.0,0.0
MBP,0.0,0.0,0.0,0.0,0.2751638310750182,0.0,0.0
PAIP1,0.0,0.0,0.0,0.0,0.3033187211238018,0.0,0.0
NSFL1C,0.0,0.0,0.0,0.0,0.22354929077994215,0.0,0.0
TRABD,0.0,0.0,0.0,0.0,0.2346722690658001,0.0,0.0
SLC39A1,0.0,0.0,0.0,0.0,0.3293587492164169,0.0,0.0
B4GALT1,0.0,0.0,0.0,0.0,0.2000704819453706,0.0,0.0
ROCK1,0.0,0.0,0.0,0.0,0.37559050332052346,0.0,0.0
LGMN,0.0,0.0,0.0,0.0,0.1867082399397399,0.0,0.0
BCAP29,0.0,0.0,0.0,0.0,0.24018230652631697,0.0,0.0
FAM195B,0.0,0.0,0.0,0.0,0.3496970821150479,0.0,0.0
GPS2,0.0,0.0,0.0,0.0,0.19509330472755926,0.0,0.0
SDF2,0.0,0.0,0.0,0.0,0.2783316899633014,0.0,0.0
HPCAL1,0.0,0.0,0.0,0.0,0.38087447437117544,0.0,0.0
C5orf15,0.0,0.0,0.0,0.0,0.23282260315005462,0.0,0.0
TMX2,0.0,0.0,0.0,0.0,0.2592743759700499,0.0,0.0
SCOC,0.0,0.0,0.0,0.0,0.24107831980946345,0.0,0.0
ERGIC2,0.0,0.0,0.0,0.0,0.22363965639843736,0.0,0.0
TMOD3,0.0,0.0,0.0,0.0,0.24753128219803366,0.0,0.0
SS18L2,0.0,0.0,0.0,0.0,0.20570757132511855,0.0,0.0
THYN1,0.0,0.0,0.0,0.0,0.23495476407260207,0.0,0.0
CMC1,0.0,0.0,0.0,0.0,0.3436403076595824,0.0,0.0
YY1,0.0,0.0,0.0,0.0,0.26224201409164954,0.0,0.0
QARS,0.0,0.0,0.0,0.0,0.25824421875635334,0.0,0.0
DDOST,0.0,0.0,0.0,0.0,0.41118749973511914,0.0,0.0
FAM204A,0.0,0.0,0.0,0.0,0.250706386915361,0.0,0.0
CDC42SE1,0.0,0.0,0.0,0.0,0.27650376154135936,0.0,0.0
FNTA,0.0,0.0,0.0,0.0,0.31019372107287224,0.0,0.0
CSNK1D,0.0,0.0,0.0,0.0,0.2531500305155156,0.0,0.0
VBP1,0.0,0.0,0.0,0.0,0.24686795318402616,0.0,0.0
EIF3J,0.0,0.0,0.0,0.0,0.2427602922349214,0.0,0.0
RRAGA,0.0,0.0,0.0,0.0,0.43414375755237494,0.0,0.0
NOL7,0.0,0.0,0.0,0.0,0.3289542441297993,0.0,0.0
ERCC1,0.0,0.0,0.0,0.0,0.2200910624496837,0.0,0.0
ERLEC1,0.0,0.0,0.0,0.0,0.32986304935040384,0.0,0.0
CLPP,0.0,0.0,0.0,0.0,0.23924694160972215,0.0,0.0
MRPS18A,0.0,0.0,0.0,0.0,0.11891181868884727,0.0,0.0
GRSF1,0.0,0.0,0.0,0.0,0.144576442645042,0.0,0.0
ALDH9A1,0.0,0.0,0.0,0.0,0.24362804738978114,0.0,0.0
VPS25,0.0,0.0,0.0,0.0,0.20785738273599105,0.0,0.0
CCNH,0.0,0.0,0.0,0.0,0.33647223662121295,0.0,0.0
COPB1,0.0,0.0,0.0,0.0,0.23297516818001618,0.0,0.0
ELOF1,0.0,0.0,0.0,0.0,0.2780279411965224,0.0,0.0
LIMS1,0.0,0.0,0.0,0.0,0.3156325688551509,0.0,0.0
CALCOCO2,0.0,0.0,0.0,0.0,0.24828492122202864,0.0,0.0
GNAQ,0.0,0.0,0.0,0.0,0.17448758585667154,0.0,0.0
GLRX5,0.0,0.0,0.0,0.0,0.22384576331076317,0.0,0.0
NT5C,0.0,0.0,0.0,0.0,0.30307786856096575,0.0,0.0
C9orf78,0.0,0.0,0.0,0.0,0.2751638310750182,0.0,0.0
PQBP1,0.0,0.0,0.0,0.0,0.24616554741843058,0.0,0.0
NOP56,0.0,0.0,0.0,0.0,0.28076213607364403,0.0,0.0
TMEM248,0.0,0.0,0.0,0.0,0.29090979827663777,0.0,0.0
RPL22L1,0.0,0.0,0.0,0.0,0.3167414745059847,0.0,0.0
YTHDF2,0.0,0.0,0.0,0.0,0.38240770215241365,0.0,0.0
SP100,0.0,0.0,0.0,0.0,0.44380595327085254,0.0,0.0
CDK5RAP3,0.0,0.0,0.0,0.0,0.2608112571828847,0.0,0.0
CUEDC2,0.0,0.0,0.0,0.0,0.22338882172606706,0.0,0.0
PMPCB,0.0,0.0,0.0,0.0,0.20761917444105077,0.0,0.0
ORMDL1,0.0,0.0,0.0,0.0,0.3291837049818544,0.0,0.0
APH1A,0.0,0.0,0.0,0.0,0.4998708976261246,0.0,0.0
RBBP4,0.0,0.0,0.0,0.0,0.2590717334809107,0.0,0.0
MPLKIP,0.0,0.0,0.0,0.0,0.2799551427226879,0.0,0.0
FAM107B,0.0,0.0,0.0,0.0,0.25289258236023693,0.0,0.0
EIF5B,0.0,0.0,0.0,0.0,0.399926202547389,0.0,0.0
PDCD2,0.0,0.0,0.0,0.0,0.14649446454441367,0.0,0.0
EMC6,0.0,0.0,0.0,0.0,0.3213192745136119,0.0,0.0
MRPL38,0.0,0.0,0.0,0.0,0.20133552441480493,0.0,0.0
PAFAH1B1,0.0,0.0,0.0,0.0,0.24322905824051586,0.0,0.0
CCT3,0.0,0.0,0.0,0.0,0.4407343436734526,0.0,0.0
CIR1,0.0,0.0,0.0,0.0,0.34644183390306005,0.0,0.0
SNW1,0.0,0.0,0.0,0.0,0.3160651168333008,0.0,0.0
SCAF11,0.0,0.0,0.0,0.0,0.4348053164715823,0.0,0.0
IMP3,0.0,0.0,0.0,0.0,0.3801417660173738,0.0,0.0
YPEL5,0.0,0.0,0.0,0.0,0.4774493735969664,0.0,0.0
CSNK1A1,0.0,0.0,0.0,0.0,0.4070547340442398,0.0,0.0
PFDN4,0.0,0.0,0.0,0.0,0.17738593350348114,0.0,0.0
CAPN1,0.0,0.0,0.0,0.0,0.3222069091637165,0.0,0.0
PRPF31,0.0,0.0,0.0,0.0,0.18812082801826358,0.0,0.0
BUB3,0.0,0.0,0.0,0.0,0.32707613470640595,0.0,0.0
MPG,0.0,0.0,0.0,0.0,0.365064048755426,0.0,0.0
HP1BP3,0.0,0.0,0.0,0.0,0.29940236293986966,0.0,0.0
STRAP,0.0,0.0,0.0,0.0,0.4196333420067306,0.0,0.0
DCTN2,0.0,0.0,0.0,0.0,0.3560759621897667,0.0,0.0
MAT2A,0.0,0.0,0.0,0.0,0.22594339011474385,0.0,0.0
LRP10,0.0,0.0,0.0,0.0,0.36131663317765117,0.0,0.0
GOLGA7,0.0,0.0,0.0,0.0,0.2376474048317111,0.0,0.0
MAPK1IP1L,0.0,0.0,0.0,0.0,0.3050155510215312,0.0,0.0
SNRNP70,0.0,0.0,0.0,0.0,0.39934356107176294,0.0,0.0
SMIM19,0.0,0.0,0.0,0.0,0.2895610154284057,0.0,0.0
HM13,0.0,0.0,0.0,0.0,0.3055603262718673,0.0,0.0
STOML2,0.0,0.0,0.0,0.0,0.3186140397300085,0.0,0.0
BRD2,0.0,0.0,0.0,0.0,0.3152613307681691,0.0,0.0
C21orf59,0.0,0.0,0.0,0.0,0.24486307234129634,0.0,0.0
SYAP1,0.0,0.0,0.0,0.0,0.29228850249121174,0.0,0.0
ZFYVE21,0.0,0.0,0.0,0.0,0.24404630929075666,0.0,0.0
DHPS,0.0,0.0,0.0,0.0,0.17006412799997375,0.0,0.0
TFG,0.0,0.0,0.0,0.0,0.2957362673063961,0.0,0.0
TCF25,0.0,0.0,0.0,0.0,0.47216621584789886,0.0,0.0
ITGB1BP1,0.0,0.0,0.0,0.0,0.2734225268569461,0.0,0.0
MRPS26,0.0,0.0,0.0,0.0,0.200460814931836,0.0,0.0
UBE2E3,0.0,0.0,0.0,0.0,0.29686828557721284,0.0,0.0
TANK,0.0,0.0,0.0,0.0,0.30309638199660394,0.0,0.0
DDX46,0.0,0.0,0.0,0.0,0.38355095480615004,0.0,0.0
PEF1,0.0,0.0,0.0,0.0,0.21598668245296604,0.0,0.0
WASF2,0.0,0.0,0.0,0.0,0.44891043639861616,0.0,0.0
COMMD7,0.0,0.0,0.0,0.0,0.2045338031040433,0.0,0.0
TMED4,0.0,0.0,0.0,0.0,0.3274759901525363,0.0,0.0
SARS,0.0,0.0,0.0,0.0,0.41271071737440246,0.0,0.0
ACP1,0.0,0.0,0.0,0.0,0.3553343409790437,0.0,0.0
MAF1,0.0,0.0,0.0,0.0,0.40020193806388976,0.0,0.0
SEPT9,0.0,0.0,0.0,0.0,0.34717074275012677,0.0,0.0
BCLAF1,0.0,0.0,0.0,0.0,0.3794119050210355,0.0,0.0
WTAP,0.0,0.0,0.0,0.0,0.3286705965504863,0.0,0.0
AK2,0.0,0.0,0.0,0.0,0.2156220129064308,0.0,0.0
THRAP3,0.0,0.0,0.0,0.0,0.41488175906289776,0.0,0.0
TERF2IP,0.0,0.0,0.0,0.0,0.54919026892223,0.0,0.0
ADH5,0.0,0.0,0.0,0.0,0.32706534147470073,0.0,0.0
GCC2,0.0,0.0,0.0,0.0,0.3563965922074074,0.0,0.0
NONO,0.0,0.0,0.0,0.0,0.2676860562914343,0.0,0.0
PDHB,0.0,0.0,0.0,0.0,0.23166855738577444,0.0,0.0
RPAIN,0.0,0.0,0.0,0.0,0.18086662630782002,0.0,0.0
RBM25,0.0,0.0,0.0,0.0,0.3354809078177033,0.0,0.0
SERTAD1,0.0,0.0,0.0,0.0,0.30343001399390596,0.0,0.0
NOSIP,0.0,0.0,0.0,0.0,0.3166403403444298,0.0,0.0
PDCD5,0.0,0.0,0.0,0.0,0.27371622845941523,0.0,0.0
KLF2,0.0,0.0,0.0,0.0,0.1714701804144552,0.0,0.0
JMJD1C,0.0,0.0,0.0,0.0,0.2577956911981731,0.0,0.0
PRMT2,0.0,0.0,0.0,0.0,0.2572954628835441,0.0,0.0
DDX18,0.0,0.0,0.0,0.0,0.32758422856915526,0.0,0.0
ARL2BP,0.0,0.0,0.0,0.0,0.2491741781878326,0.0,0.0
MPHOSPH8,0.0,0.0,0.0,0.0,0.3920317096758905,0.0,0.0
EWSR1,0.0,0.0,0.0,0.0,0.38623557697963123,0.0,0.0
HNRNPR,0.0,0.0,0.0,0.0,0.39703009460158595,0.0,0.0
ZNF428,0.0,0.0,0.0,0.0,0.332843596938884,0.0,0.0
SLTM,0.0,0.0,0.0,0.0,0.2435266868470447,0.0,0.0
IK,0.0,0.0,0.0,0.0,0.39679864537028736,0.0,0.0
FAM177A1,0.0,0.0,0.0,0.0,0.2386159788760751,0.0,0.0
TRA2B,0.0,0.0,0.0,0.0,0.3846861657602025,0.0,0.0
